Name,Twitter_username,Account_start_time,Account_ID,Sex,Birthplace,Instagram_username,Political_party
Sheldon Whitehouse,SenWhitehouse,2011-01-25T00:00:00Z,242555999,male,United States of America,senwhitehouse,Democratic Party
Shelley Moore Capito,SenCapito,2010-09-22T00:00:00Z,193794406,female,United States of America,sencapito,Republican Party
Sherrod Brown,SenSherrodBrown,2009-06-01T00:00:00Z,43910797,male,United States of America,sensherrodbrown,Democratic Party
Sid Miller,millerfortexas,2013-10-17T00:00:00Z,1967084534,male,United States of America,txsidmiller,Republican Party
Sidney A. Katz,MC_Council_Katz,2014-11-18T00:00:00Z,2882964016,male,United States of America,,Democratic Party
Sly James,MayorSlyJames,,,male,United States of America,mayorslyjames,
"Solomon Yue, Jr.",SolomonYue,2013-04-09T00:00:00Z,1339488762,male,People's Republic of China,,Republican Party
Sonia Chang-Díaz,SoniaChangDiaz,2010-09-28T00:00:00Z,196299243,female,United States of America,,Democratic Party
Sonny Perdue,SecretarySonny,2017-03-15T00:00:00Z,842072478834909184,male,United States of America,,Republican Party
Sonny Perdue,SecretarySonny,2017-03-15T00:00:00Z,842072478834909184,male,United States of America,,Democratic Party
Spencer Abraham,spencerabraham,2010-07-02T00:00:00Z,162106899,male,United States of America,,Republican Party
Spencer Cox,SpencerJCox,2009-08-28T00:00:00Z,69663100,male,United States of America,,Republican Party
Sri Preston Kulkarni,SriPKulkarni,2011-05-30T00:00:00Z,307808408,male,United States of America,,Democratic Party
Sri Preston Kulkarni,SriPKulkarni,2011-05-30T00:00:00Z,307808408,male,,,Democratic Party
Stacey Abrams,staceyabrams,2010-11-15T00:00:00Z,216065430,female,United States of America,staceyabrams,Democratic Party
Stacey Evans,EvansforGeorgia,2017-03-23T00:00:00Z,845091207038558208,female,United States of America,,Democratic Party
Stacey Plaskett,Plaskett_2012,2012-05-02T00:00:00Z,569344237,female,United States of America,stacey_plaskett,Democratic Party
Stacey Plaskett,staceyplaskett,2012-05-02T00:00:00Z,569344237,female,United States of America,stacey_plaskett,Democratic Party
Stacey Plaskett,Plaskett_2012,2014-08-11T00:00:00Z,2724095695,female,United States of America,stacey_plaskett,Democratic Party
Stacey Plaskett,staceyplaskett,2014-08-11T00:00:00Z,2724095695,female,United States of America,stacey_plaskett,Democratic Party
Stacy Ritter,stacyritter,2009-12-27T00:00:00Z,99811678,female,United States of America,,Democratic Party
Stan Rosenberg,SenStan,2013-03-26T00:00:00Z,1304930094,male,United States of America,,Democratic Party
Stanley H. Humphries,kystanhumphries,,,male,United States of America,,Republican Party
Steny Hoyer,whiphoyer,,,male,United States of America,repstenyhoyer,Democratic Party
Stephanie Bice,stephaniebice,,,female,United States of America,stephaniebice,Republican Party
Stephanie Chang,stephanielily,2008-10-15T00:00:00Z,16785950,female,United States of America,,Democratic Party
Stephanie Murphy,RepStephMurphy,2016-11-08T00:00:00Z,796183515998068736,female,Vietnam,repstephmurphy,Democratic Party
Stephanie Rawlings-Blake,mayorsrb,2010-01-28T00:00:00Z,109328493,female,United States of America,stephanierawlingsblake,Democratic Party
Stephen F. Lynch,RepStephenLynch,2011-06-03T00:00:00Z,310310133,male,United States of America,repstephenlynch,Democratic Party
Stephen Fincher,RepFincherTN08,2011-02-08T00:00:00Z,249219716,male,United States of America,repfinchertn08,Republican Party
Stephen K. Benjamin,SteveBenjaminSC,2009-01-31T00:00:00Z,19842742,male,United States of America,stevebenjaminsc,Democratic Party
Stephen L. Meredith,slmeredithky1,,,male,United States of America,,Republican Party
Stephen M. Sweeney,NJSenatePres,2012-10-31T00:00:00Z,916935650,male,United States of America,njsenatepres,Democratic Party
Steve Adubato,SteveAdubato,2009-05-26T00:00:00Z,42641622,male,United States of America,,Democratic Party
Steve Bannon,StephenBannon,2010-02-15T00:00:00Z,114547606,male,United States of America,,Republican Party
Steve Bullock,governorbullock,2010-02-05T00:00:00Z,111721601,male,United States of America,governorbullock,Democratic Party
Steve Chabot,RepSteveChabot,2011-01-13T00:00:00Z,237750442,male,United States of America,repstevechabot,Republican Party
Steve Cohen,RepCohen,2010-07-02T00:00:00Z,162069635,male,United States of America,,Democratic Party
Steve Daines,SteveDaines,2007-12-29T00:00:00Z,11651202,male,United States of America,stevedaines,Republican Party
Steve Forbes,SteveForbesCEO,,,male,United States of America,,Republican Party
Steve Gallardo,Steve_Gallardo,2011-05-26T00:00:00Z,305946514,male,United States of America,,Democratic Party
Steve Gaynor,realSteveGaynor,2017-10-11T00:00:00Z,917990859957817345,male,United States of America,,Republican Party
Steve Israel,repsteveisrael,2009-02-03T00:00:00Z,20002401,male,United States of America,,Democratic Party
Steve King,SteveKingIA,2009-06-17T00:00:00Z,48117116,male,United States of America,stevekingia,Republican Party
Steve Knight,SteveKnight25,2015-01-12T00:00:00Z,2974648323,male,United States of America,repsteveknight,Republican Party
Steve Landes,Steve_Landes,2014-12-29T00:00:00Z,2949567827,male,United States of America,,Republican Party
Steve Pearce,Pearce4NM,,,male,United States of America,,Republican Party
Steve Pearce,Pearce4NM,,,male,United States of America,,Republican Party
Steve Russell,RepRussell,2015-01-07T00:00:00Z,2966758114,male,United States of America,,Republican Party
Steve Scalise,stevescalise,2013-02-22T00:00:00Z,1209417007,male,United States of America,stevescalise,Republican Party
Steve Schmidt,SteveSchmidtSES,2016-10-12T00:00:00Z,786309892990574592,male,United States of America,,Republican Party
Steve Sisolak,SteveSisolak,2015-04-01T00:00:00Z,3124524385,male,United States of America,,Democratic Party
Steve Stivers,RepSteveStivers,2010-11-03T00:00:00Z,211420609,male,United States of America,repstevestivers,Republican Party
Steve Stivers,RepSteveStivers,2010-11-03T00:00:00Z,211420609,male,United States of America,repstevestivers,Republican Party
Steve Toth,Toth_4_Texas,,,male,United States of America,,Republican Party
Steve Watkins,Steve4Kansas,,,male,United States of America,,Republican Party
Steve Watkins,Rep_Watkins,,,male,United States of America,,Republican Party
Steve Watkins,Steve4Kansas,,,male,United States of America,,Republican Party
Steve Watkins,Rep_Watkins,,,male,United States of America,,Republican Party
Steve Womack,Rep_SteveWomack,2011-01-05T00:00:00Z,234469322,male,United States of America,,Republican Party
Steven Fulop,StevenFulop,2009-02-27T00:00:00Z,22160119,male,United States of America,stevenfulopjc,Democratic Party
Steven Horsford,RepHorsford,2011-10-12T00:00:00Z,389840566,male,United States of America,,Democratic Party
Steven Horsford,StevenHorsford,2011-10-12T00:00:00Z,389840566,male,United States of America,,Democratic Party
Steven Horsford,RepHorsford,2011-02-02T00:00:00Z,246478393,male,United States of America,,Democratic Party
Steven Horsford,StevenHorsford,2011-02-02T00:00:00Z,246478393,male,United States of America,,Democratic Party
Steven Matteo,StevenMatteo,2011-08-26T00:00:00Z,362768344,male,United States of America,,Republican Party
Steven Mnuchin,stevenmnuchin1,2016-11-18T00:00:00Z,799764016885329921,male,United States of America,,Republican Party
Steven Palazzo,CongPalazzo,2011-05-16T00:00:00Z,299883942,male,United States of America,congressmanpalazzo,Republican Party
Susan Brooks,SusanWBrooks,2013-01-09T00:00:00Z,1074101017,female,United States of America,susanwbrooks,Republican Party
Susan Bysiewicz,LGSusanB,2019-01-07T00:00:00Z,1082331771398746112,female,United States of America,lgsusanb,Democratic Party
Susan Bysiewicz,SusanForCT,2019-01-07T00:00:00Z,1082331771398746112,female,United States of America,lgsusanb,Democratic Party
Susan Bysiewicz,LGSusanB,2009-02-18T00:00:00Z,21163166,female,United States of America,lgsusanb,Democratic Party
Susan Bysiewicz,SusanForCT,2009-02-18T00:00:00Z,21163166,female,United States of America,lgsusanb,Democratic Party
Susan Bysiewicz,LGSusanB,2019-01-07T00:00:00Z,1082331771398746112,female,United States of America,susanbysiewicz,Democratic Party
Susan Bysiewicz,SusanForCT,2019-01-07T00:00:00Z,1082331771398746112,female,United States of America,susanbysiewicz,Democratic Party
Susan Bysiewicz,LGSusanB,2009-02-18T00:00:00Z,21163166,female,United States of America,susanbysiewicz,Democratic Party
Susan Bysiewicz,SusanForCT,2009-02-18T00:00:00Z,21163166,female,United States of America,susanbysiewicz,Democratic Party
Susan Collins,senatorcollins,2009-01-29T00:00:00Z,19726613,female,United States of America,sensusancollins,Republican Party
Susan Davis,repsusandavis,2011-12-09T00:00:00Z,432771620,female,United States of America,repsusandavis,Democratic Party
Susan Eggman,AsmSusanEggman,,,female,United States of America,eggmanforsenate,California Democratic Party
Susan Eggman,SusanEggman,,,female,United States of America,eggmanforsenate,California Democratic Party
Susan Eggman,AsmSusanEggman,,,female,United States of America,eggmanforsenate,California Democratic Party
Susan Eggman,SusanEggman,,,female,United States of America,eggmanforsenate,California Democratic Party
Susan Rice,AmbassadorRice,2017-01-14T00:00:00Z,820378690920058880,female,United States of America,ambsusanrice,Democratic Party
Susan Wild,RepSusanWild,2018-12-03T00:00:00Z,1069636653353000962,female,Germany,repsusanwild,Democratic Party
Susana Martinez,Gov_Martinez,2009-07-18T00:00:00Z,57963724,female,United States of America,,Republican Party
Susana Mendoza,susanamendoza10,2009-03-05T00:00:00Z,22939964,female,United States of America,,Democratic Party
Susie Lee,RepSusieLee,2018-12-29T00:00:00Z,1079061579973439488,female,United States of America,,Democratic Party
Susie Lee,SusieLeeNV,2018-12-29T00:00:00Z,1079061579973439488,female,United States of America,,Democratic Party
Susie Lee,RepSusieLee,2012-06-08T00:00:00Z,602919981,female,United States of America,,Democratic Party
Susie Lee,SusieLeeNV,2012-06-08T00:00:00Z,602919981,female,United States of America,,Democratic Party
Suzan DelBene,RepDelBene,2012-12-07T00:00:00Z,995193054,female,United States of America,repdelbene,Democratic Party
Suzanne Bonamici,RepBonamici,2012-04-20T00:00:00Z,558769636,female,United States of America,repbonamici,Democratic Party
Svante Myrick,svantemyrick,2008-09-17T00:00:00Z,16327858,male,United States of America,,Democratic Party
Sydney Kamlager,AsmKamlagerDove,,,female,United States of America,asmkamlagerdove,California Democratic Party
Sydney Kamlager,sydneykamlager,,,female,United States of America,asmkamlagerdove,California Democratic Party
Sydney Kamlager,AsmKamlagerDove,,,female,United States of America,asmkamlagerdove,California Democratic Party
Sydney Kamlager,sydneykamlager,,,female,United States of America,asmkamlagerdove,California Democratic Party
Sylvester Turner,SylvesterTurner,2010-02-17T00:00:00Z,115105973,male,United States of America,sylvesterturner,Democratic Party
Sylvia Burwell,secburwell,2014-04-22T00:00:00Z,2458567464,female,United States of America,,Democratic Party
Sylvia Garcia,RepSylviaGarcia,2019-01-02T00:00:00Z,1080587263132733442,female,United States of America,,Democratic Party
Symone Sanders,SymoneDSanders,2014-04-08T00:00:00Z,2434051392,female,United States of America,symonedsanders,Nebraska Democratic Party
TJ Cox,RepTjCox,2019-01-03T00:00:00Z,1080875913926139910,male,United States of America,reptjcox,Democratic Party
TJ Cox,RepTjCox,2017-07-06T00:00:00Z,882843534750961664,male,United States of America,reptjcox,Democratic Party
Tammy Baldwin,SenatorBaldwin,2009-11-04T00:00:00Z,87510313,female,United States of America,senatorbaldwin,Democratic Party
Tammy Baldwin,tammybaldwin,2009-11-04T00:00:00Z,87510313,female,United States of America,senatorbaldwin,Democratic Party
Tammy Baldwin,SenatorBaldwin,2013-01-09T00:00:00Z,1074518754,female,United States of America,senatorbaldwin,Democratic Party
Tammy Baldwin,tammybaldwin,2013-01-09T00:00:00Z,1074518754,female,United States of America,senatorbaldwin,Democratic Party
Tammy Duckworth,senduckworth,,t2102917860,female,Thailand,repduckworth,Democratic Party
Tammy Duckworth,senduckworth,2013-01-03T00:00:00Z,1058520120,female,Thailand,repduckworth,Democratic Party
Tate Reeves,tatereeves,2011-03-01T00:00:00Z,259341329,male,United States of America,tatereeves,Republican Party
Ted Budd,RepTedBudd,2017-01-05T00:00:00Z,817138492614524928,male,United States of America,,Republican Party
Ted Deutch,RepTedDeutch,2010-04-27T00:00:00Z,137794015,male,United States of America,repteddeutch,Democratic Party
Ted Gatsas,Gatsas4Governor,,t2086551419,male,United States of America,gatsas4governor,Republican Party
Ted Gatsas,MayorTedGatsas,,t2086551419,male,United States of America,gatsas4governor,Republican Party
Ted Gatsas,Gatsas4Governor,,t2086551418,male,United States of America,gatsas4governor,Republican Party
Ted Gatsas,MayorTedGatsas,,t2086551418,male,United States of America,gatsas4governor,Republican Party
Ted Howze,Ted_Howze,,,male,United States of America,,Republican Party
Ted Howze,Ted_Howze,2018-03-10T00:00:00Z,972304553809883137,male,United States of America,,Republican Party
Ted Lieu,RepTedLieu,2015-02-19T00:00:00Z,3044993235,male,Taiwan,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2015-02-19T00:00:00Z,3044993235,male,Taiwan,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2009-02-17T00:00:00Z,21059255,male,Taiwan,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2009-02-17T00:00:00Z,21059255,male,Taiwan,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2015-02-19T00:00:00Z,3044993235,male,Empire of Japan,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2015-02-19T00:00:00Z,3044993235,male,Empire of Japan,reptedlieu,Democratic Party
Ted Lieu,RepTedLieu,2009-02-17T00:00:00Z,21059255,male,Empire of Japan,reptedlieu,Democratic Party
Ted Lieu,tedlieu,2009-02-17T00:00:00Z,21059255,male,Empire of Japan,reptedlieu,Democratic Party
Ted Poe,JudgeTedPoe,2009-09-14T00:00:00Z,74198348,male,United States of America,judgetedpoe,Republican Party
Ted Strickland,ted_strickland,2009-04-21T00:00:00Z,34012907,male,United States of America,,Democratic Party
Ted Terry,tedterry1,,,male,United States of America,tedterry1,Democratic Party
Ted Vogt,VogtForArizona,,,male,United States of America,,Republican Party
Ted Yoho,RepTedYoho,2013-01-08T00:00:00Z,1071900114,male,United States of America,reptedyoho,Republican Party
Terri Sewell,RepTerriSewell,2011-09-27T00:00:00Z,381152398,female,United States of America,,Democratic Party
Terry Austin,TerryAustin4HOD,2013-04-03T00:00:00Z,1325194064,male,United States of America,,Republican Party
Terry Branstad,terrybranstad,2009-10-22T00:00:00Z,84406725,male,United States of America,,Republican Party
Terry Kilgore,delterrykilgore,2009-08-19T00:00:00Z,66990324,male,United States of America,,Republican Party
Terry McAuliffe,TerryMcAuliffe,2009-01-24T00:00:00Z,19471123,male,United States of America,,Democratic Party
Thad Cochran,SenThadCochran,2012-04-16T00:00:00Z,555474658,male,United States of America,,Republican Party
Thad Cochran,SenThadCochran,,555474658,male,United States of America,,Republican Party
Thad Cochran,SenThadCochran,2012-04-16T00:00:00Z,555474658,male,United States of America,,Democratic Party
Thad Cochran,SenThadCochran,,555474658,male,United States of America,,Democratic Party
Theresa Abed,abedtheresa,2009-07-17T00:00:00Z,57834282,female,United States of America,,Democratic Party
Theresa Greenfield,GreenfieldIowa,2017-06-14T00:00:00Z,875025043130068992,female,United States of America,theresagreenfield,Democratic Party
